id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
100499641,151827,Arrow Worms,Chaetognatha,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/167747536/medium.jpeg,phylum,1,1|151827,1,1
103742820,861677,,Galeolaria gemineoa,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/173703983/medium.jpg,species,194974,1|47491|47490|152937|49518|194974|861677,1,1
93253760,861601,Humpback Scallop,Talochlamys pusio,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/154532107/medium.jpeg,species,378298,1|47115|47584|551313|54525|378298|861601,1,1
79325101,51103,Pyrosomes,Pyrosomatidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/129919856/medium.jpeg,family,51105,1|2|51104|51105|51103,1,33
80763716,67627,Red-banded Transparent Shrimp,Heptacarpus sitchensis,ibrake4botany,https://static.inaturalist.org/photos/132399178/medium.jpg,species,63680,1|47120|47187|47186|849029|63680|67627,1,1
19077543,118996,Ciliates,Ciliophora,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/29271215/medium.jpeg,phylum,48222,48222|118996,0,1
104676052,348289,,Globothalamea,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/175445517/medium.jpg,class,348288,48222|348288|348289,0,1
91207544,117701,,Dendrasteridae,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/150828998/medium.jpeg,family,47547,1|47549|47548|47547|117701,0,6
80811115,117629,Geoducks,Panopea,breathe26,https://inaturalist-open-data.s3.amazonaws.com/photos/132482320/medium.jpg,genus,117627,1|47115|47584|775851|117627|117629,0,1
91207544,117702,,Dendraster,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/150828998/medium.jpeg,genus,117701,1|47549|47548|47547|117701|117702,0,6
67448248,345164,,Petrospongium,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/108975903/medium.jpg,genus,1267520,48222|48221|48220|117795|1267520|345164,0,1
80811115,117627,Rock-borers,Hiatellidae,breathe26,https://inaturalist-open-data.s3.amazonaws.com/photos/132482320/medium.jpg,family,775851,1|47115|47584|775851|117627,0,1
99041520,343391,,Austrolittorina,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165023842/medium.jpeg,genus,48918,1|47115|47114|85525|48918|343391,0,5
67163368,123389,Nautiluses,Nautilidae,janinas,https://static.inaturalist.org/photos/108444870/medium.jpg,family,123388,1|47115|47459|123388|123389,0,1
104676052,348290,,Rotaliida,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/175445517/medium.jpg,order,348289,48222|348288|348289|348290,0,1
67163368,123388,,Nautilida,janinas,https://static.inaturalist.org/photos/108444870/medium.jpg,order,47459,1|47115|47459|123388,0,1
88588999,349077,,Cadlinidae,ibrake4botany,https://static.inaturalist.org/photos/146179957/medium.jpg,family,47113,1|47115|47114|47113|349077,0,2
99838046,117708,,Tentaculata,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/166518397/medium.jpeg,class,51508,1|51508|117708,0,68
82806427,35360,Wall Lizards,Lacertidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/135943190/medium.jpeg,family,26172,1|2|26036|26172|35360,0,1
18875258,1032446,Cownose Rays,Rhinopteridae,diveninjas,https://static.inaturalist.org/photos/28921833/medium.jpg,family,196615,1|2|47273|196615|1032446,0,1
67163368,123387,,Nautilus,janinas,https://static.inaturalist.org/photos/108444870/medium.jpg,genus,123389,1|47115|47459|123388|123389|123387,0,1
85251763,337540,,Sarcodiotheca,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140236159/medium.jpeg,genus,337541,47126|57774|57775|67673|337541|337540,0,2
99705802,117623,Trough Shells,Mactridae,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166267824/medium.jpeg,family,50586,1|47115|47584|50586|117623,0,8
103742774,342808,,Hormosiraceae,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/173703848/medium.jpg,family,48219,48222|48221|48220|48219|342808,0,5
38391393,349375,Sand Jellies,Rhopilema,bekahwal,https://inaturalist-open-data.s3.amazonaws.com/photos/61007690/medium.jpeg,genus,245625,1|47534|48332|69831|245625|349375,0,1
99577803,1044946,,Pollicipedomorpha,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/166026122/medium.jpeg,order,1091452,1|47120|1091452|1044946,0,10
103742774,342807,,Hormosira,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/173703848/medium.jpg,genus,342808,48222|48221|48220|48219|342808|342807,0,5
104089950,326093,,Oulactis,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174369537/medium.jpeg,genus,47796,1|47534|47533|47797|47796|326093,0,7
104857651,353785,,Tawera,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/175866559/medium.jpeg,genus,50588,1|47115|47584|50586|50588|353785,0,1
85248394,353787,,Mimachlamys,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140229972/medium.jpeg,genus,54525,1|47115|47584|551313|54525|353787,0,1
98861163,12160,Honeyeaters,Meliphagidae,raewyna,https://static.inaturalist.org/photos/164693485/medium.jpg,family,7251,1|2|3|7251|12160,0,1
85249362,343405,,Phyllariaceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140231805/medium.jpeg,family,152260,48222|48221|48220|152260|343405,0,3
99932172,344571,,Phlyctenactis,lucyinthesea,https://static.inaturalist.org/photos/166701882/medium.jpeg,genus,47796,1|47534|47533|47797|47796|344571,0,3
81920901,117668,,Pleuroncodes,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/134402550/medium.jpg,genus,494535,1|47120|47187|47186|494535|117668,0,1
91830441,123648,,Halosaccion,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151961216/medium.jpg,genus,123651,47126|57774|57775|123650|123651|123648,0,1
104446548,119108,,Amphibalanus,uig,https://inaturalist-open-data.s3.amazonaws.com/photos/175013056/medium.jpg,genus,49128,1|47120|1091452|49068|49128|119108,0,1
99217111,324853,,Cotylorhiza,gos3amr5,https://inaturalist-open-data.s3.amazonaws.com/photos/165349353/medium.jpeg,genus,120969,1|47534|48332|69831|120969|324853,0,5
99838046,1159807,,Thalassocalyce,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/166518397/medium.jpeg,genus,1159806,1|51508|117708|152927|1159806|1159807,0,1
104676052,348060,,Elphidiidae,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/175445517/medium.jpg,family,348290,48222|348288|348289|348290|348060,0,1
96870114,10252,Red-headed Cardinals,Paroaria,amandaeastham,https://static.inaturalist.org/photos/160995458/medium.jpg,genus,71369,1|2|3|7251|71369|10252,0,1
97092715,116719,,Metacarcinus,valhikes,https://inaturalist-open-data.s3.amazonaws.com/photos/161380089/medium.jpeg,genus,47828,1|47120|47187|47186|47828|116719,0,4
85987090,123631,,Corallina,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141575412/medium.jpg,genus,117828,47126|57774|57775|117827|117828|123631,0,3
104676052,348286,,Elphidium,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/175445517/medium.jpg,genus,348060,48222|348288|348289|348290|348060|348286,0,1
91876414,325303,,Phormidiaceae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/152037348/medium.jpeg,family,208557,67333|67334|196963|208557|325303,0,1
81399223,117631,,Psammobiidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/133511798/medium.jpeg,family,488959,1|47115|47584|488959|117631,0,6
80067401,334717,Soldier Crabs,Mictyridae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/131197974/medium.jpeg,family,47186,1|47120|47187|47186|334717,0,1
104676052,348288,Foraminifers,Foraminifera,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/175445517/medium.jpg,phylum,48222,48222|348288,0,1
103918153,353978,,Montfortula,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174048464/medium.jpg,genus,48646,1|47115|47114|775846|48646|353978,0,1
99643965,117700,,Cucumaria,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/166150889/medium.jpeg,genus,67558,1|47549|47720|49482|67558|117700,0,1
104604935,353792,,Bassina,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/175312727/medium.jpg,genus,50588,1|47115|47584|50586|50588|353792,0,3
1578291,120131,,Gorgoniidae,finatic,http://static.inaturalist.org/photos/1950319/medium.jpg,family,51015,1|47534|47533|51015|120131,0,1
104071692,353788,,Trichomya,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174335054/medium.jpg,genus,50600,1|47115|47584|775839|50600|353788,0,5
85249362,343406,,Saccorhiza,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140231805/medium.jpeg,genus,343405,48222|48221|48220|152260|343405|343406,0,3
99043095,326098,,Leptograpsus,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165026740/medium.jpeg,genus,47190,1|47120|47187|47186|47190|326098,0,4
9808431,333778,Blubber Jellies,Catostylus,lucyinthesea,https://inaturalist-open-data.s3.amazonaws.com/photos/13421742/medium.jpeg,genus,333777,1|47534|48332|69831|333777|333778,0,15
99017826,120502,,Nereocystis,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/164978440/medium.jpeg,genus,67425,48222|48221|48220|68789|67425|120502,0,2
99838046,1159806,,Thalassocalycidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/166518397/medium.jpeg,family,152927,1|51508|117708|152927|1159806,0,1
99955539,117304,Man O' Wars,Physaliidae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166747838/medium.jpeg,family,152823,1|47534|48921|152823|117304,0,394
88588898,117685,,Paraxanthias,ibrake4botany,https://static.inaturalist.org/photos/146180486/medium.jpg,genus,51176,1|47120|47187|47186|51176|117685,0,1
99773605,1091452,Barnacles and Copepods,Hexanauplia,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/166397089/medium.jpg,class,47120,1|47120|1091452,0,163
92080138,332557,,Polybius,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152405592/medium.jpeg,genus,773604,1|47120|47187|47186|773604|332557,0,4
90340987,347984,,Phlebobranchia,ibrake4botany,https://static.inaturalist.org/photos/149298248/medium.jpg,order,47811,1|2|47811|347984,0,1
102758276,121752,,Phidoloporidae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/171845999/medium.jpeg,family,152933,1|68104|48394|152933|121752,0,1
65798557,117462,Piddocks and Angelwings,Pholadidae,janinas,https://static.inaturalist.org/photos/105966573/medium.jpg,family,81622,1|47115|47584|81622|117462,0,1
103742846,118723,,Pyuridae,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/173704040/medium.jpg,family,448038,1|2|47811|448038|118723,0,2
98855926,11880,Typical Swallows,Hirundo,raewyna,https://static.inaturalist.org/photos/164683705/medium.jpg,genus,11853,1|2|3|7251|11853|11880,0,1
100909656,346593,,Tesseropora,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/168472453/medium.jpg,genus,121684,1|47120|1091452|49068|121684|346593,0,1
67682170,121685,,Tetraclita,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/109414906/medium.jpg,genus,121684,1|47120|1091452|49068|121684|121685,0,3
98550332,346894,,Boloceroides,janinas,https://static.inaturalist.org/photos/164101429/medium.jpg,genus,346895,1|47534|47533|47797|346895|346894,0,6
99041381,121684,,Tetraclitidae,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165023579/medium.jpeg,family,49068,1|47120|1091452|49068|121684,0,5
98550332,346895,,Boloceroididae,janinas,https://static.inaturalist.org/photos/164101429/medium.jpg,family,47797,1|47534|47533|47797|346895,0,6
104900912,328606,,Antisabia,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/175880121/medium.jpg,genus,129925,1|47115|47114|85525|129925|328606,0,1
98855926,11882,Welcome Swallow,Hirundo neoxena,raewyna,https://static.inaturalist.org/photos/164683705/medium.jpg,species,11880,1|2|3|7251|11853|11880|11882,0,1
67683563,328969,,Taliepus,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/109417424/medium.jpg,genus,49724,1|47120|47187|47186|49724|328969,0,3
103177836,120958,,Perna,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172629234/medium.jpeg,genus,50600,1|47115|47584|775839|50600|120958,0,1
102289866,120959,,Modiolus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/170955724/medium.jpg,genus,50600,1|47115|47584|775839|50600|120959,0,2
99955539,117305,Man O' Wars,Physalia,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166747838/medium.jpeg,genus,117304,1|47534|48921|152823|117304|117305,0,394
9761128,329113,,Sapphirinidae,lucyinthesea,https://inaturalist-open-data.s3.amazonaws.com/photos/13367002/medium.jpeg,family,85514,1|47120|1091452|85514|329113,0,1
88932158,121850,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,ibrake4botany,https://static.inaturalist.org/photos/146800746/medium.jpg,family,47157,1|47120|47158|47157|121850,0,1
65798557,117471,,Barnea,janinas,https://static.inaturalist.org/photos/105966573/medium.jpg,genus,117462,1|47115|47584|81622|117462|117471,0,1
98855926,11853,Swallows and Martins,Hirundinidae,raewyna,https://static.inaturalist.org/photos/164683705/medium.jpg,family,7251,1|2|3|7251|11853,0,1
102715267,122239,Porcellionid Woodlice,Porcellionidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/171762916/medium.jpeg,family,48147,1|47120|47187|48147|122239,0,3
99705794,122559,,Epitonium,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166266535/medium.jpeg,genus,122558,1|47115|47114|122558|122559,0,1
104169807,337978,,Ciocalypta,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/174522959/medium.jpeg,genus,117758,1|48824|57736|551730|117758|337978,0,1
99955344,122558,Wentletrap and Violet Snails,Epitoniidae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166747457/medium.jpeg,family,47114,1|47115|47114|122558,0,167
86651987,117578,,Serpula,lattedray,https://inaturalist-open-data.s3.amazonaws.com/photos/142785543/medium.jpg,genus,49518,1|47491|47490|152937|49518|117578,0,1
99217111,120969,Crowned Jellies,Cepheidae,gos3amr5,https://inaturalist-open-data.s3.amazonaws.com/photos/165349353/medium.jpeg,family,69831,1|47534|48332|69831|120969,0,6
104169807,117758,,Halichondriidae,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/174522959/medium.jpeg,family,551730,1|48824|57736|551730|117758,0,1
99338114,1066703,,Scalpellomorpha,mary-hunter,https://inaturalist-open-data.s3.amazonaws.com/photos/165574157/medium.jpg,order,1091452,1|47120|1091452|1066703,0,118
9979177,35201,,Hydrophis,lloyd_esler,https://inaturalist-open-data.s3.amazonaws.com/photos/13712905/medium.jpeg,genus,30403,1|2|26036|26172|30403|35201,0,7
92397476,117795,,Ectocarpales,ibrake4botany,https://static.inaturalist.org/photos/152984113/medium.jpg,order,48220,48222|48221|48220|117795,0,4
85251763,337541,,Solieriaceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140236159/medium.jpeg,family,67673,47126|57774|57775|67673|337541,0,2
82994087,119087,,Agrius,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/136265586/medium.jpg,genus,47213,1|47120|47158|47157|47213|119087,0,1
54798626,117798,,Endocladiaceae,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87214958/medium.jpg,family,67673,47126|57774|57775|67673|117798,0,2
54798626,117799,,Endocladia,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87214958/medium.jpg,genus,117798,47126|57774|57775|67673|117798|117799,0,2
104150116,333604,,Leukoma,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/174483919/medium.jpg,genus,50588,1|47115|47584|50586|50588|333604,0,1
81668133,337867,,Sabellaria,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133968467/medium.jpeg,genus,59643,1|47491|47490|59643|337867,0,1
48076777,122202,Purse Crabs,Leucosiidae,janinas,https://static.inaturalist.org/photos/76265215/medium.jpg,family,47186,1|47120|47187|47186|122202,0,1
92397476,117833,,Scytosiphonaceae,ibrake4botany,https://static.inaturalist.org/photos/152984113/medium.jpg,family,117795,48222|48221|48220|117795|117833,0,3
91207699,122040,Argopecten Scallops,Argopecten,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/150829419/medium.jpeg,genus,54525,1|47115|47584|551313|54525|122040,0,1
105276607,1183107,,Gongolaria,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/176602030/medium.jpeg,genus,126125,48222|48221|48220|48219|126125|1183107,0,1
85433020,116660,,Euspira,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140567424/medium.jpeg,genus,48923,1|47115|47114|85525|48923|116660,0,1
9808431,333777,Fat-armed Jellies,Catostylidae,lucyinthesea,https://inaturalist-open-data.s3.amazonaws.com/photos/13421742/medium.jpeg,family,69831,1|47534|48332|69831|333777,0,19
104169806,127235,Puffball Sponges,Tethya,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/174522949/medium.jpeg,genus,127234,1|48824|57736|551729|127234|127235,0,1
91830441,123650,,Palmariales,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151961216/medium.jpg,order,57775,47126|57774|57775|123650,0,1
81668718,151772,,Bangiales,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133969359/medium.jpeg,order,151771,47126|57774|151771|151772,0,3
94376669,202316,,Romaleon,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/156546303/medium.jpeg,genus,47828,1|47120|47187|47186|47828|202316,0,6
66585472,200928,,Rivulariaceae,janinas,https://static.inaturalist.org/photos/107372138/medium.jpeg,family,67336,67333|67334|196963|67336|200928,0,1
104167727,144320,Masked Gulls,Chroicocephalus,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/174519735/medium.jpg,genus,4342,1|2|3|67561|4342|144320,0,2
85303517,200141,,Roperia,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140333134/medium.jpg,genus,50766,1|47115|47114|48289|50766|200141,0,1
96700100,144327,Crested Terns,Thalasseus,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/160686097/medium.jpeg,genus,4342,1|2|3|67561|4342|144327,0,2
104167727,144507,Silver Gull,Chroicocephalus novaehollandiae,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/174519735/medium.jpg,species,144320,1|2|3|67561|4342|144320|144507,0,2
99434096,149782,Amphibolid Snails,Amphibolidae,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165752501/medium.jpeg,family,47114,1|47115|47114|149782,0,1
98675364,149791,Bottletails,Sepiadariidae,raewyna,https://static.inaturalist.org/photos/164343654/medium.jpg,family,67961,1|47115|47459|67961|149791,0,1
99434096,149798,,Amphibola,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165752501/medium.jpeg,genus,149782,1|47115|47114|149782|149798,0,1
98675364,149985,,Sepioloidea,raewyna,https://static.inaturalist.org/photos/164343654/medium.jpg,genus,149791,1|47115|47459|67961|149791|149985,0,1
99955284,2,Chordates,Chordata,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166747301/medium.jpeg,phylum,1,1|2,0,519
81668718,151771,,Bangiophyceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133969359/medium.jpeg,class,57774,47126|57774|151771,0,3
103177483,197106,,Durvillaeaceae,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172628755/medium.jpeg,family,48219,48222|48221|48220|48219|197106,0,1
10002668,1303607,,Spratelloididae,lucyinthesea,https://inaturalist-open-data.s3.amazonaws.com/photos/13753355/medium.jpeg,family,49235,1|2|47178|49235|1303607,0,1
81668718,151773,,Bangiaceae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133969359/medium.jpeg,family,151772,47126|57774|151771|151772|151773,0,3
103177483,197105,,Durvillaea,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172628755/medium.jpeg,genus,197106,48222|48221|48220|48219|197106|197105,0,1
81615362,151880,,Sarcomastigophora,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133871685/medium.jpeg,phylum,47686,47686|151880,0,5
81615362,152046,,Polycystina,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133871685/medium.jpeg,class,151880,47686|151880|152046,0,5
91876414,196963,Blue-green Algae,Cyanophyceae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/152037348/medium.jpeg,class,67334,67333|67334|196963,0,2
9402675,196615,Stingrays,Myliobatiformes,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/12777041/medium.jpeg,order,47273,1|2|47273|196615,0,11
19077543,152065,,Litostomatea,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/29271215/medium.jpeg,class,118996,48222|118996|152065,0,1
102154489,196279,,Barbatia,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/170709283/medium.jpeg,genus,85598,1|47115|47584|85503|85598|196279,0,3
85249362,152260,,Tilopteridales,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140231805/medium.jpeg,order,48220,48222|48221|48220|152260,0,3
104113721,196178,,Electra,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/174414857/medium.jpeg,genus,196176,1|68104|48394|152933|196176|196178,0,1
85304500,152668,,Plocamiales,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140334838/medium.jpg,order,57775,47126|57774|57775|152668,0,2
104113721,196176,,Electridae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/174414857/medium.jpeg,family,152933,1|68104|48394|152933|196176,0,1
93059314,203170,,Flustrellidra,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154176936/medium.jpeg,genus,203173,1|68104|48394|152934|203173|203170,0,1
93059314,203173,,Flustrellidridae,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154176936/medium.jpeg,family,152934,1|68104|48394|152934|203173,0,1
105235918,143172,,Lyncina,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176524457/medium.jpeg,genus,50687,1|47115|47114|85525|50687|143172,0,5
100761641,142964,Turbo Snails,Turbo,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/168203652/medium.jpg,genus,86122,1|47115|47114|775849|86122|142964,0,1
93464328,245104,,Nymphonidae,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154912366/medium.jpeg,family,245099,1|47120|47825|245099|245104,0,1
93464328,245099,Sea Spiders,Pantopoda,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154912366/medium.jpeg,order,47825,1|47120|47825|245099,0,2
71354178,1303726,,Acanthuriformes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/116163071/medium.jpg,order,47178,1|2|47178|1303726,0,1
99039129,244652,,Bembicium,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165018962/medium.jpeg,genus,48918,1|47115|47114|85525|48918|244652,0,5
94156467,1303727,,Carangiformes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/156156649/medium.jpeg,order,47178,1|2|47178|1303727,0,21
104542576,244648,,Saccostrea,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/175193666/medium.jpg,genus,47582,1|47115|47584|47583|47582|244648,0,4
15192760,1303731,,Centrarchiformes,sozzles,https://inaturalist-open-data.s3.amazonaws.com/photos/22724349/medium.jpeg,order,47178,1|2|47178|1303731,0,6
93346709,1303737,Blennies,Blenniiformes,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154700130/medium.jpeg,order,47178,1|2|47178|1303737,0,4
9005797,1303739,,Scombriformes,indeynz,https://inaturalist-open-data.s3.amazonaws.com/photos/12140286/medium.jpeg,order,47178,1|2|47178|1303739,0,13
93454471,243773,Entognathans,Entognatha,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154895952/medium.jpeg,class,47120,1|47120|243773,0,6
99358892,211194,vascular plants,Tracheophyta,mary-hunter,https://inaturalist-open-data.s3.amazonaws.com/photos/165613363/medium.jpg,phylum,47126,47126|211194,0,25
104169804,1303764,,Scorpididae,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/174474641/medium.jpeg,family,1303731,1|2|47178|1303731|1303764,0,2
102563164,131211,,Polycitoridae,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/171477589/medium.jpg,family,541417,1|2|47811|541417|131211,0,2
88585913,131330,,Rhodymeniales,ibrake4botany,https://static.inaturalist.org/photos/146174364/medium.jpg,order,57775,47126|57774|57775|131330,0,3
92602680,210281,,Parechinidae,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/153351593/medium.jpeg,family,85508,1|47549|47548|85508|210281,0,3
88585913,131331,,Rhodymeniaceae,ibrake4botany,https://static.inaturalist.org/photos/146174364/medium.jpg,family,131330,47126|57774|57775|131330|131331,0,3
86231223,131379,,Delesseriaceae,marciecjohn,https://inaturalist-open-data.s3.amazonaws.com/photos/142021923/medium.jpeg,family,57776,47126|57774|57775|57776|131379,0,1
91876414,208557,,Oscillatoriales,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/152037348/medium.jpeg,order,196963,67333|67334|196963|208557,0,1
102563164,131618,,Eudistoma,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/171477589/medium.jpg,genus,131211,1|2|47811|541417|131211|131618,0,2
67692034,131733,,Aiolochroia,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/109434421/medium.jpg,genus,128108,1|48824|57736|775017|128108|131733,0,2
55005923,132758,,Zonaria,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87559515/medium.jpg,genus,51023,48222|48221|48220|51022|51023|132758,0,1
94020915,203789,,Scyllaea,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/155902277/medium.jpeg,genus,50399,1|47115|47114|47113|50399|203789,0,2
85431120,133961,Half-slipper Snails,Crepipatella,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140564093/medium.jpeg,genus,81643,1|47115|47114|85525|81643|133961,0,1
48410093,142106,,Geryoniidae,pamelaviolet,https://static.inaturalist.org/photos/76812829/medium.jpg,family,152821,1|47534|48921|152821|142106,0,1
79563134,142751,,Thysanozoon,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130326843/medium.jpeg,genus,52317,1|52319|52318|52317|142751,0,1
73538981,195901,,Heliaster,smbeven,https://inaturalist-open-data.s3.amazonaws.com/photos/120065775/medium.jpg,genus,195899,1|47549|47668|47672|195899|195901,0,1
100663447,152808,,Prolecithophora,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/168038882/medium.jpeg,order,52319,1|52319|152808,0,1
73538981,195899,Heliasterid Sun Stars,Heliasteridae,smbeven,https://inaturalist-open-data.s3.amazonaws.com/photos/120065775/medium.jpg,family,47672,1|47549|47668|47672|195899,0,1
102411177,195396,,Agalma,laurent_f,https://inaturalist-open-data.s3.amazonaws.com/photos/171184798/medium.jpeg,genus,195398,1|47534|48921|152823|195398|195396,0,1
